#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2019-11-16-20-11-07
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	filename	tags	username	password	proxied	orig_fuids	orig_mime_types	resp_fuids	resp_mime_types
#types	time	string	addr	port	addr	port	count	string	string	string	string	string	count	count	count	string	count	string	string	set[enum]	string	string	set[string]	vector[string]	vector[string]	vector[string]	vector[string]
1566626452.568034	CerkZA4ceLCJzkbIH1	192.168.134.129	26380	34.200.30.249	80	1	GET	wright.edu	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	229	307	Temporary Redirect	-	-	-	(empty)	-	-	-	-	-	FsLyS84MMYi7ddTVtb	text/html
1566627109.229608	CQywhP7rOaPqOS3Nc	192.168.134.131	35751	34.213.106.51	80	1	GET	wfaa.com	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	166	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FQd5Hk4yASoR8EZ79c	text/html
1566627112.989551	CBHkKT3UxJMPWpQNM3	192.168.134.129	27662	88.99.160.97	80	1	GET	poznanie.com.ua	/	-	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	30535	200	OK	-	-	-	(empty)	-	-	-	-	-	FGUTuf1ScsVnuW5SX1	text/html
1566627113.433073	CBHkKT3UxJMPWpQNM3	192.168.134.129	27662	88.99.160.97	80	2	GET	poznanie.com.ua	/bitrix/templates/pp/components/bitrix/news.list/seminar_on_main/style.css?1239990720	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	108	200	OK	-	-	-	(empty)	-	-	-	-	-	FitxgL3tdxVBIYxWOl	text/plain
1566627113.541823	C662nB1Wr98UJ3eAsk	192.168.134.129	27664	88.99.160.97	80	1	GET	poznanie.com.ua	/bitrix/templates/.default/components/bitrix/advertising.banner/left_banner/style.css?1264589471	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	160	200	OK	-	-	-	(empty)	-	-	-	-	-	F4GsiX1kCE9RHEdaHj	text/plain
1566627113.541300	CwVZTE2tSaZJVtH759	192.168.134.129	27667	88.99.160.97	80	1	GET	poznanie.com.ua	/bitrix/templates/pp/components/bitrix/news.list/seminar_on_main_personal/style.css?1239990720	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	108	200	OK	-	-	-	(empty)	-	-	-	-	-	Ft2TjB3xUZqX344XZ2	text/plain
1566627113.549864	CexLtb3azjb3DpJ1j7	192.168.134.129	27665	88.99.160.97	80	1	GET	poznanie.com.ua	/bitrix/js/main/core/css/core.css?1305734653	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	4488	200	OK	-	-	-	(empty)	-	-	-	-	-	FXgItd2H5f8nHSluE8	text/plain
1566627113.550243	CpuWHpLxHppKBUy4i	192.168.134.129	27666	88.99.160.97	80	1	GET	poznanie.com.ua	/bitrix/templates/pp/template_styles.css?1320845761	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	15104	200	OK	-	-	-	(empty)	-	-	-	-	-	F3RZpL2g98ihNsubH6	text/plain
1566627113.552778	CL0sRk41TmM3GglFJ1	192.168.134.129	27663	88.99.160.97	80	1	GET	poznanie.com.ua	/bitrix/templates/pp/styles.css?1303485341	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	0	200	OK	-	-	-	(empty)	-	-	-	-	-	-	-
1566627113.575981	CBHkKT3UxJMPWpQNM3	192.168.134.129	27662	88.99.160.97	80	3	GET	poznanie.com.ua	/bitrix/templates/pp/components/bitrix/news.list/regular/style.css?1239960240	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	108	200	OK	-	-	-	(empty)	-	-	-	-	-	FvcB0o4h51PhyKTcT6	text/plain
1566627113.657340	C662nB1Wr98UJ3eAsk	192.168.134.129	27664	88.99.160.97	80	2	GET	poznanie.com.ua	/bitrix/js/main/session.js?1302986099	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	3157	200	OK	-	-	-	(empty)	-	-	-	-	-	FhQxZy12ZWH4ILmhy1	text/plain
1566627113.671852	CexLtb3azjb3DpJ1j7	192.168.134.129	27665	88.99.160.97	80	2	GET	poznanie.com.ua	/bitrix/js/main/core/core_ajax.js?1302986143	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	14068	200	OK	-	-	-	(empty)	-	-	-	-	-	Fv9UA32ehbrflw4gIa	text/plain
1566627113.716218	CfRezm2680VKMHyKsa	192.168.134.129	27670	87.240.190.72	80	1	GET	vkontakte.ru	/js/api/share.js?10	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	159	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FPe2yUKUiryCdOMTl	text/html
1566627113.655238	CwVZTE2tSaZJVtH759	192.168.134.129	27667	88.99.160.97	80	2	GET	poznanie.com.ua	/bitrix/js/main/core/core.js?1305734653	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	46816	200	OK	-	-	-	(empty)	-	-	-	-	-	FM3XLP2FOwiEhzQmFb	text/plain
1566627113.684451	CpuWHpLxHppKBUy4i	192.168.134.129	27666	88.99.160.97	80	2	GET	poznanie.com.ua	/seminars/Reklama-na-portale.jpg	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	23025	200	OK	-	-	-	(empty)	-	-	-	-	-	F4DwkB3srgx3oAJ6Zk	image/jpeg
1566627113.990141	CejUOV3zP6GoCK74m5	192.168.134.129	27674	217.20.147.8	80	1	GET	stg.odnoklassniki.ru	/share/odkl_share.js	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	163	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FlAoqY1zcinTMCH3l2	text/html
1566627113.989941	CdG5R02sloV6yoe9Nc	192.168.134.129	27673	217.20.147.8	80	1	GET	stg.odnoklassniki.ru	/share/odkl_share.css	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	163	301	Moved Permanently	-	-	-	(empty)	-	-	-	-	-	FYUV48329FkoYhmCVa	text/html
1566627114.369474	C8tDFmsTeABXlvzBe	192.168.134.130	41231	144.202.46.214	80	1	POST	144.202.46.214	/504vsa/server/vssvc.php	-	Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0)	95	237	200	OK	-	-	-	(empty)	-	-	-	FzSPZE2wLgsIG7Dy4b	text/plain	FDO594r3LjKuItXcc	text/html
1566627113.683702	CL0sRk41TmM3GglFJ1	192.168.134.129	27663	88.99.160.97	80	2	GET	poznanie.com.ua	/upload/rk/62e/62ec4b3ce7845e3f7b42710bf62f5f4e.jpg	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	90494	200	OK	-	-	-	(empty)	-	-	-	-	-	FZ5EkNFHTweTsBfXc	image/jpeg
1566627114.613274	CL0sRk41TmM3GglFJ1	192.168.134.129	27663	88.99.160.97	80	3	GET	poznanie.com.ua	/upload/rk/ef2/ef2a2cfa2a1bf1ba9ef3eedd92a107ea.jpg	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	39815	200	OK	-	-	-	(empty)	-	-	-	-	-	FGKGEX3829baOu9JL8	image/jpeg
1566627114.802518	C662nB1Wr98UJ3eAsk	192.168.134.129	27664	88.99.160.97	80	3	GET	poznanie.com.ua	/bitrix/templates/pp/images/body_bg.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	284	200	OK	-	-	-	(empty)	-	-	-	-	-	Fj87zXe77yxQZZFK5	image/gif
1566627114.802040	CexLtb3azjb3DpJ1j7	192.168.134.129	27665	88.99.160.97	80	3	GET	poznanie.com.ua	/bitrix/templates/pp/images/icon_gr.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	45	200	OK	-	-	-	(empty)	-	-	-	-	-	FIGlln3FVJL3uk9OC1	image/gif
1566627114.827842	CBHkKT3UxJMPWpQNM3	192.168.134.129	27662	88.99.160.97	80	4	GET	poznanie.com.ua	/bitrix/templates/pp/images/home.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	70	200	OK	-	-	-	(empty)	-	-	-	-	-	FMRXq19iEsWt5vNDb	image/gif
1566627114.789834	CpuWHpLxHppKBUy4i	192.168.134.129	27666	88.99.160.97	80	3	GET	poznanie.com.ua	/upload/rk/5be/5be30af899838ef84a6bffadc61610f1.jpg	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	35380	200	OK	-	-	-	(empty)	-	-	-	-	-	FdO0rE1mgS7OfBWjNf	image/jpeg
1566627114.790281	CwVZTE2tSaZJVtH759	192.168.134.129	27667	88.99.160.97	80	3	GET	poznanie.com.ua	/upload/rk/907/9071b2b7089d89c8d6c35ac822826281.jpg	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	73163	200	OK	-	-	-	(empty)	-	-	-	-	-	FM3bg84YIQUe4fVjO6	image/jpeg
1566627114.999934	CL0sRk41TmM3GglFJ1	192.168.134.129	27663	88.99.160.97	80	4	GET	poznanie.com.ua	/bitrix/templates/pp/images/map.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	70	200	OK	-	-	-	(empty)	-	-	-	-	-	FWUB3b3JTHoAiWrtQ4	image/gif
1566627115.018045	C662nB1Wr98UJ3eAsk	192.168.134.129	27664	88.99.160.97	80	4	GET	poznanie.com.ua	/bitrix/templates/pp/images/main_content_bottom.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	88	200	OK	-	-	-	(empty)	-	-	-	-	-	FduJzv3MQCocUExzG3	image/gif
1566627115.039416	CexLtb3azjb3DpJ1j7	192.168.134.129	27665	88.99.160.97	80	4	GET	poznanie.com.ua	/bitrix/templates/pp/images/main_content_top_right.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2709	200	OK	-	-	-	(empty)	-	-	-	-	-	FVptIi4x9oT1qitUZj	image/gif
1566627115.039688	CBHkKT3UxJMPWpQNM3	192.168.134.129	27662	88.99.160.97	80	5	GET	poznanie.com.ua	/bitrix/templates/pp/images/main_content_left.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	88	200	OK	-	-	-	(empty)	-	-	-	-	-	FPN2FF3GMM8sMRmYL9	image/gif
1566627115.066790	CpuWHpLxHppKBUy4i	192.168.134.129	27666	88.99.160.97	80	4	GET	poznanie.com.ua	/bitrix/templates/pp/images/main_content_right.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	88	200	OK	-	-	-	(empty)	-	-	-	-	-	F7aeBh2BJDxfrqRRm5	image/gif
1566627115.180697	CwVZTE2tSaZJVtH759	192.168.134.129	27667	88.99.160.97	80	4	GET	poznanie.com.ua	/bitrix/templates/pp/images/main_content_top_left.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2647	200	OK	-	-	-	(empty)	-	-	-	-	-	FD0FrU1zixY7casG	image/gif
1566627115.219217	C662nB1Wr98UJ3eAsk	192.168.134.129	27664	88.99.160.97	80	5	GET	poznanie.com.ua	/bitrix/templates/pp/images/main_content_bottom_right.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	644	200	OK	-	-	-	(empty)	-	-	-	-	-	FFqKN2bosrCa9xNW9	image/gif
1566627115.219830	CexLtb3azjb3DpJ1j7	192.168.134.129	27665	88.99.160.97	80	5	GET	poznanie.com.ua	/bitrix/templates/pp/images/block_li.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	48	200	OK	-	-	-	(empty)	-	-	-	-	-	FaIpnr3siODXD7FTDb	image/gif
1566627114.205496	CtoS9A4b2BcSd8AKta	192.168.134.129	27676	81.19.88.108	80	1	GET	counter.rambler.ru	/top100.jcn?2460829	http://poznanie.com.ua/	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	61529	200	OK	-	-	-	(empty)	-	-	-	-	-	FvpBV8wjezaoo6orb	application/javascript
1566627115.218547	CL0sRk41TmM3GglFJ1	192.168.134.129	27663	88.99.160.97	80	5	GET	poznanie.com.ua	/bitrix/templates/pp/images/main_content_top.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	89	200	OK	-	-	-	(empty)	-	-	-	-	-	Ff31re2F253lowUTM7	image/gif
1566627115.220196	CBHkKT3UxJMPWpQNM3	192.168.134.129	27662	88.99.160.97	80	6	GET	poznanie.com.ua	/bitrix/templates/pp/images/main_content_bottom_left.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	400	200	OK	-	-	-	(empty)	-	-	-	-	-	FZVt7z42hqG1Vn4q62	image/gif
1566627115.239456	CpuWHpLxHppKBUy4i	192.168.134.129	27666	88.99.160.97	80	5	GET	poznanie.com.ua	/bitrix/templates/pp/images/header_bg.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	24116	200	OK	-	-	-	(empty)	-	-	-	-	-	FigNVO3dgqbsZKXJ7e	image/jpeg
1566627115.291869	CwVZTE2tSaZJVtH759	192.168.134.129	27667	88.99.160.97	80	5	GET	poznanie.com.ua	/bitrix/templates/pp/images/header_text_bg.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	21953	200	OK	-	-	-	(empty)	-	-	-	-	-	FJtuTb1FLTBqGeESJd	image/jpeg
1566627115.417898	CwVZTE2tSaZJVtH759	192.168.134.129	27667	88.99.160.97	80	6	GET	poznanie.com.ua	/bitrix/templates/pp/images/top_menu_bg.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	342	200	OK	-	-	-	(empty)	-	-	-	-	-	FdPhsX3RWhDbh6wE14	image/jpeg
1566627115.409301	CBHkKT3UxJMPWpQNM3	192.168.134.129	27662	88.99.160.97	80	7	GET	poznanie.com.ua	/bitrix/templates/pp/images/col_h2.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1323	200	OK	-	-	-	(empty)	-	-	-	-	-	Fpi5Qh4sqjZQKAsuG7	image/jpeg
1566627115.416302	CpuWHpLxHppKBUy4i	192.168.134.129	27666	88.99.160.97	80	6	GET	poznanie.com.ua	/bitrix/templates/pp/images/top_menu_right.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	403	200	OK	-	-	-	(empty)	-	-	-	-	-	Fxj4r23BYGa9UqmJb7	image/jpeg
1566627115.326703	C662nB1Wr98UJ3eAsk	192.168.134.129	27664	88.99.160.97	80	6	GET	poznanie.com.ua	/bitrix/templates/pp/images/header_text_right.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	22759	200	OK	-	-	-	(empty)	-	-	-	-	-	FqeROV4sixUZt4E5g	image/jpeg
1566627115.530022	CwVZTE2tSaZJVtH759	192.168.134.129	27667	88.99.160.97	80	7	GET	poznanie.com.ua	/bitrix/templates/pp/images/leave_org.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	2779	200	OK	-	-	-	(empty)	-	-	-	-	-	Fai6db9hqyO6BzRR3	image/jpeg
1566627115.406713	CexLtb3azjb3DpJ1j7	192.168.134.129	27665	88.99.160.97	80	6	GET	poznanie.com.ua	/bitrix/templates/pp/images/top_adv.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	25489	200	OK	-	-	-	(empty)	-	-	-	-	-	FYluolneatIn5P5Nf	image/jpeg
1566627115.408122	CL0sRk41TmM3GglFJ1	192.168.134.129	27663	88.99.160.97	80	6	GET	poznanie.com.ua	/bitrix/templates/pp/images/header_text_left.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	22717	200	OK	-	-	-	(empty)	-	-	-	-	-	FcXoWENd7QVij4AKi	image/jpeg
1566627115.555074	C662nB1Wr98UJ3eAsk	192.168.134.129	27664	88.99.160.97	80	7	GET	poznanie.com.ua	/bitrix/templates/pp/images/thick_line.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	1102	200	OK	-	-	-	(empty)	-	-	-	-	-	FxlR6d4N2mO6klaG6i	image/jpeg
1566627115.542521	CBHkKT3UxJMPWpQNM3	192.168.134.129	27662	88.99.160.97	80	8	GET	poznanie.com.ua	/bitrix/templates/pp/images/top_menu_left.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	399	200	OK	-	-	-	(empty)	-	-	-	-	-	F00TXl2Mmnjit7Rr7k	image/jpeg
1566627115.552945	CpuWHpLxHppKBUy4i	192.168.134.129	27666	88.99.160.97	80	7	GET	poznanie.com.ua	/bitrix/templates/pp/images/leave_adv.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	4109	200	OK	-	-	-	(empty)	-	-	-	-	-	FdpFTM26mhpJqFK1Nd	image/jpeg
1566627115.640333	CexLtb3azjb3DpJ1j7	192.168.134.129	27665	88.99.160.97	80	7	GET	poznanie.com.ua	/bitrix/templates/pp/images/show_all.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	49	200	OK	-	-	-	(empty)	-	-	-	-	-	Foc0mf2goTitksxX34	image/gif
1566627115.648933	CL0sRk41TmM3GglFJ1	192.168.134.129	27663	88.99.160.97	80	7	GET	poznanie.com.ua	/bitrix/templates/pp/images/auth_submit.jpg	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	607	200	OK	-	-	-	(empty)	-	-	-	-	-	FSaoZn1SXjLitIROv	image/jpeg
1566627115.660609	CwVZTE2tSaZJVtH759	192.168.134.129	27667	88.99.160.97	80	8	GET	poznanie.com.ua	/bitrix/templates/pp/images/top_menu_gr.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	46	200	OK	-	-	-	(empty)	-	-	-	-	-	F9Y81x1kLXjpuTHzi4	image/gif
1566627115.678341	CBHkKT3UxJMPWpQNM3	192.168.134.129	27662	88.99.160.97	80	9	GET	poznanie.com.ua	/bitrix/templates/pp/images/print.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	64	200	OK	-	-	-	(empty)	-	-	-	-	-	FxclXj4DyK7KNkswF9	image/gif
1566627115.691914	CpuWHpLxHppKBUy4i	192.168.134.129	27666	88.99.160.97	80	8	GET	poznanie.com.ua	/bitrix/templates/pp/images/download_link.gif	http://poznanie.com.ua/bitrix/templates/pp/template_styles.css?1320845761	'Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36'	0	46	200	OK	-	-	-	(empty)	-	-	-	-	-	FQLFMD3Lqzh7xzDvgd	image/gif
